hockey,starea,department,netball,communityboard,maintenanceagreement,kickball,primary_sport,adult_softball,frisbee,ll_softball,adult_baseball,bocce,zipcode,rugby,handball,tennis,adult_football_id,field_lighted_new,dimensions,gispropnum,youth_football,accessible_code,Volly,basketball,tbl_track_and_field,nonregulation_soccer,LnMeters,featurestatus,SysRef
0,2871.952209472656,B-05,False,305.0,0,False,TNS,False,False,False,False,False,11207.0,False,False,True,NONE,False,Tennis,B214,False,0,0,False,0,False,"230 days, 22:41:28.894176",Active,B214-01-TENNIS-1
0,2685.260711669922,Q-13,False,413.0,0,False,TNS,False,False,False,False,False,11413.0,False,False,True,NONE,False,Tennis,Q107,False,0,0,False,0,False,"221 days, 19:17:06.806377",Active,Q107-01-TENNIS-2
0,954.753646850586,B-06,False,306.0,0,False,HDB,False,False,False,False,False,11231.0,False,True,False,NONE,False,Handball,B210H,False,0,0,False,0,False,"125 days, 9:18:22.346242",Active,B210H-HANDBALL-1
0,63598.331466674805,X-13,False,226.0,0,False,CRK,False,False,False,False,False,10471.0,False,False,False,NONE,False,60 ft Cricket Pitch,X092,False,0,0,False,0,False,"990 days, 0:06:59.630770",Active,X092-ZN05-CRICKET-1
0,2768.634262084961,B-13,False,313.0,0,False,TNS,False,False,False,False,False,11224.0,False,False,True,NONE,False,Tennis,B129,False,0,0,False,0,False,"226 days, 6:39:20.326773",Active,B129-ZN01-TENNIS-9
0,1111.7023315429688,M-12,False,112.0,0,False,HDB,False,False,False,False,False,10034.0,False,True,False,NONE,False,Handball,M042,False,0,0,False,0,False,"137 days, 17:41:26.389399",Active,M042-02-HANDBALL-6
0,16023.25424194336,Q-09,False,409.0,0,False,HKY,False,False,False,False,False,11416.0,False,False,False,NONE,False,,Q128,False,0,0,False,0,False,"525 days, 18:56:17.350250",Inactive,Q128-HOCKEY-1
0,5126.977203369141,M-06,False,106.0,0,False,SFB,True,False,True,True,False,10009.0,False,False,False,NONE,False,"45-60ft base path, less than 150ft fence",M059,False,0,0,False,0,False,"261 days, 20:51:36.713785",Active,M059-BASEBALL-2
0,20630.16897583008,M-03,False,103.0,0,False,SFB,True,False,True,False,False,10002.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",M165,False,0,0,False,0,False,"529 days, 12:42:04.072160",Active,M165-BASEBALL-2
0,3738.923614501953,Q-01,False,401.0,0,False,BKB,False,False,False,False,False,11105.0,False,False,False,NONE,False,Full Court,Q385,False,0,0,True,0,False,"251 days, 0:11:00.678055",Active,Q385-BASKETBALL-1
0,2757.843017578125,M-11,False,111.0,0,False,TNS,False,False,False,False,False,10035.0,False,False,True,NONE,True,Tennis,M104,False,0,0,False,0,False,"225 days, 22:54:38.056354",Active,M104-ZN02-TENNIS-8
0,1366.3895721435547,B-10,False,310.0,0,False,HDB,False,False,False,False,False,11228.0,False,True,False,NONE,False,Handball,B028,False,0,0,False,0,False,"151 days, 19:19:47.236017",Active,B028-ZN01-HANDBALL-1
0,3311.0509643554688,Q-11,False,411.0,0,False,BKB,False,False,False,False,False,11364.0,False,False,False,NONE,False,Full Court,Q400,False,0,0,True,0,False,"236 days, 2:09:56.031977",Active,Q400-BASKETBALL-2
0,2641.2264862060547,B-13,False,313.0,0,False,BKB,False,False,False,False,False,11224.0,False,False,False,NONE,False,Full Court,B315,False,0,0,True,0,False,"209 days, 15:26:26.139312",Active,B315-BASKETBALL-1
0,1127.8562927246094,X-15,False,228.0,0,False,HDB,False,False,False,False,False,10464.0,False,True,False,NONE,False,Handball,X039,False,0,0,False,0,False,"138 days, 15:30:58.313973",Active,X039-ZN17-HANDBALL-1
0,2484.940826416016,M-11,False,111.0,0,False,BKB,False,False,False,False,False,10029.0,False,False,False,NONE,False,Full Court,M111,False,0,0,True,0,False,"202 days, 11:51:53.894497",Active,M111-BASKETBALL-1
0,1050.154815673828,Q-06,False,406.0,0,False,BKB,False,False,False,False,False,11375.0,False,False,False,NONE,False,Half Court,Q335,False,0,0,True,0,False,"129 days, 16:55:55.061275",Active,Q335-BASKETBALL-4
0,3494.326232910156,R-01,False,501.0,0,False,BKB,False,False,False,False,False,10310.0,False,False,False,NONE,False,Full Court,R034,False,0,0,False,0,False,"240 days, 18:34:52.151346",Inactive,R034-BASKETBALL-1
0,838.0597686767578,Q-07,False,407.0,0,False,BKB,False,False,False,False,False,11354.0,False,False,False,NONE,False,Half Court,Q419,False,0,0,True,0,False,"116 days, 8:29:05.447522",Active,Q419-BASKETBALL-4
0,1283.3152618408203,M-03,False,103.0,0,False,HDB,False,False,False,False,False,10002.0,False,True,False,NONE,False,Handball,M228,False,0,0,False,0,False,"145 days, 21:43:05.083068",Active,M228-HANDBALL-3
0,1147.1377868652344,X-08,False,208.0,0,False,HDB,False,False,False,False,False,10463.0,False,True,False,NONE,False,Handball,X150J,False,0,0,False,0,False,"136 days, 15:15:20.427702",Active,X150J-HANDBALL-3
0,1094.1304626464844,B-02,False,302.0,0,False,HDB,False,False,False,False,False,11205.0,False,True,False,NONE,False,Handball,B292,False,0,0,False,0,False,"135 days, 21:02:01.136082",Active,B292-HANDBALL-2
0,1335.9193420410156,B-08,False,308.0,0,False,HDB,False,False,False,False,False,11213.0,False,True,False,NONE,True,Handball,B245,False,0,0,False,0,False,"148 days, 18:15:15.767835",Active,B245-HANDBALL-6
0,4025.1302490234375,X-15,False,228.0,0,False,BKB,False,False,False,False,False,10464.0,False,False,False,NONE,False,Full Court,X039,False,0,0,True,0,False,"263 days, 18:28:34.892914",Active,X039-ZN17-BASKETBALL-2
0,1201.8868408203125,B-02,False,302.0,0,False,HDB,False,False,False,False,False,11201.0,False,True,False,NONE,False,Handball,B243,False,0,0,False,0,False,"143 days, 11:11:12.385097",Active,B243-HANDBALL-1
0,4260.851165771484,M-03,False,103.0,0,False,BKB,False,False,False,False,False,10002.0,False,False,False,NONE,False,Full Court,M206,False,0,0,True,0,False,"271 days, 6:53:01.132756",Removed,M206-BASKETBALL-1
0,1773.157699584961,Q-14,False,414.0,0,False,HDB,False,False,False,False,False,11694.0,False,True,False,NONE,False,Handball,Q163,False,0,0,False,0,False,"170 days, 18:22:15.214234",Removed,Q163-ZN07A-HANDBALL-2
0,2917.716766357422,X-03,False,203.0,0,False,TNS,False,False,False,False,False,10457.0,False,False,False,NONE,True,Tennis,X010,False,0,0,False,0,False,"231 days, 8:03:37.460102",Active,X010-ZN03-TENNIS-22
0,28137.812622070312,M-14,False,107.0,0,False,SCR,False,False,True,False,False,10023.0,False,False,True,AFB,False,147-295ft W x 295-393ft L,M353,True,0,1,False,0,True,"778 days, 22:27:55.843501",Active,M071-ZN02-SOCCER-1
0,1242.3459930419922,B-01,False,301.0,0,False,HDB,False,False,False,False,False,11211.0,False,True,False,NONE,False,Handball,B025,False,0,0,False,0,False,"146 days, 0:08:41.537649",Active,B025-HANDBALL-2
0,2895.136245727539,M-09,False,109.0,0,False,BKB,False,False,False,False,False,10027.0,False,False,False,NONE,True,Full Court,M205,False,0,0,True,0,False,"225 days, 20:10:25.948202",Active,M205-BASKETBALL-2
0,662.4969635009766,M-03,False,103.0,0,False,BKB,False,False,False,False,False,10002.0,False,False,False,NONE,False,Half Court,M241,False,0,0,True,0,False,"103 days, 11:01:11.942654",Active,M241-BASKETBALL-2
0,1837.6896667480469,Q-14,False,414.0,0,False,HDB,False,False,False,False,False,11694.0,False,True,False,NONE,False,Handball,Q163,False,0,0,False,0,False,"180 days, 0:34:08.903378",Removed,Q163-ZN07A-HANDBALL-8
0,2269.6004333496094,B-03,False,303.0,0,False,BKB,False,False,False,False,False,11206.0,False,False,False,NONE,False,Half Court,B322,False,0,0,True,0,False,"190 days, 23:28:00.478251",Removed,B322-BASKETBALL-3
0,1223.3208770751953,Q-08,False,408.0,0,False,HDB,False,False,False,False,False,11365.0,False,True,False,NONE,False,Handball,Q294,False,0,0,False,0,False,"144 days, 12:49:19.015344",Active,Q294-HANDBALL-2
0,3617.1891326904297,M-03,False,103.0,0,False,BKB,False,False,False,False,False,10002.0,False,False,False,NONE,False,Full Court,M228,False,0,0,True,0,False,"247 days, 0:56:46.233953",Active,M228-BASKETBALL-3
0,2557.0479583740234,Q-14,False,414.0,0,False,BKB,False,False,False,False,False,11694.0,False,False,False,NONE,False,Full Court,Q422,False,0,0,True,0,False,"206 days, 12:31:49.024723",Active,Q422-BASKETBALL-1
0,1233.9995880126953,X-13,False,226.0,0,False,HDB,False,False,False,False,False,10471.0,False,True,False,NONE,False,Handball,X092,False,0,0,False,0,False,"141 days, 23:49:08.061439",Active,X092-ZN02-HANDBALL-4
0,3153.518051147461,R-02,,,0,False,BKB,False,False,False,False,,,False,False,False,NONE,False,Full Court,R062,False,0,0,False,0,False,"234 days, 19:30:32.373859",Active,R062-BASKETBALL-0001
1,22097.871795654297,B-03,False,303.0,0,True,MPPA,False,False,True,False,False,11206.0,False,False,False,AFB,False,147-295ft W x 295-393ft L,B322,True,0,0,False,0,True,"594 days, 21:38:47.818948",Active,B322-BASEBALL-1
0,1560.6309661865234,B-16,False,316.0,0,False,HDB,False,False,False,False,False,11212.0,False,False,False,NONE,False,Handball,B363,False,0,0,False,0,False,"164 days, 3:03:08.535658",Inactive,B363-HANDBALL-4
0,78333.52253723145,B-01,False,301.0,0,False,SFB,False,False,True,False,False,11222.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",B058,False,0,0,False,0,False,"1134 days, 4:13:03.295939",Inactive,B058-ZN04-BASEBALL-1
0,1585.2311706542969,B-01,False,301.0,0,False,BKB,False,False,False,False,False,11211.0,False,False,False,NONE,False,Half Court,,False,0,0,True,0,False,"159 days, 21:00:57.579639",Active,B223R-BASKETBALL-2
0,31446.23193359375,Q-12,False,412.0,0,False,SFB,False,False,False,False,False,11434.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",Q005,False,0,0,False,0,False,"657 days, 18:17:02.598730",Active,Q005-05-BASEBALL-1
0,2018.011962890625,X-03,False,203.0,0,False,HDB,False,False,False,False,False,10457.0,False,True,False,NONE,False,Handball,X010,False,0,0,False,0,False,"194 days, 11:30:49.551082",Active,X010-05-HANDBALL-11
0,1600.0981903076172,B-06,False,306.0,0,False,HDB,False,False,False,False,False,11217.0,False,True,False,NONE,False,Handball,B145,False,0,0,False,0,False,"163 days, 16:53:49.047683",Active,B145-HANDBALL-6
0,2840.591278076172,Q-13,False,413.0,0,False,TNS,False,False,False,False,False,11422.0,False,False,True,NONE,False,Tennis,Q008,False,0,0,False,0,False,"228 days, 18:28:22.464964",Active,Q008-ZN02-TENNIS-3
1,16501.715591430664,Q-07,False,407.0,0,False,HKY,False,False,False,False,False,11360.0,False,False,False,NONE,False,Hockey,Q010A,False,0,0,False,0,False,"534 days, 7:26:16.428803",Active,Q010A-ZN02-HOCKEY-1
0,2838.9215087890625,Q-05,False,305.0,0,False,TNS,False,False,False,False,False,11207.0,False,False,True,NONE,True,Tennis,B047,False,0,0,False,0,False,"228 days, 4:38:58.161563",Active,Q020-ZN04-TENNIS-8
0,14216.250915527344,M-03,False,103.0,0,False,SCR,False,False,False,False,False,10002.0,False,False,False,NONE,False,45-146ft W x 75-294ft L,M206,False,0,0,False,0,True,"527 days, 15:35:50.044669",Active,M206-SOCCER-001
0,2584.7616271972656,B-15,False,315.0,0,False,BKB,False,False,False,False,False,11235.0,False,False,False,NONE,False,Full Court,B306,False,0,0,True,0,False,"206 days, 2:32:54.885709",Active,B306-BASKETBALL-1
0,881.9352416992188,R-03,False,503.0,0,False,BKB,False,False,False,False,False,10312.0,False,False,False,NONE,False,Half Court,R085,False,0,0,False,0,False,"119 days, 11:17:29.526539",Active,R085-BASKETBALL-2
0,1290.7130126953125,M-06,False,106.0,0,False,HDB,False,False,False,False,False,10010.0,False,True,False,NONE,False,Handball,M164,False,0,0,False,0,False,"146 days, 20:01:29.674812",Active,M164-HANDBALL-2
0,1132.8154296875,Q-07,False,407.0,0,False,HDB,False,False,False,False,False,11365.0,False,True,False,NONE,False,Handball,Q024,False,0,0,False,0,False,"138 days, 3:34:19.442136",Active,Q024-03-HANDBALL-4
0,49322.65899658203,B-05,False,305.0,0,True,FTB,False,True,False,False,False,11208.0,True,False,False,NONE,False,160 x 360ft rectangular,B103,True,0,0,False,0,True,"939 days, 10:57:51.081821",Active,B103-FOOTBALL-1
0,1363.3940887451172,X-03,False,203.0,0,False,HDB,False,False,False,False,False,10457.0,False,True,False,NONE,False,Handball,X010,False,0,0,False,0,False,"150 days, 1:50:03.093788",Active,X010-07-HANDBALL-3
0,1225.9875946044922,M-04,False,104.0,0,False,HDB,False,False,False,False,False,10019.0,False,True,False,NONE,False,Handball,M221,False,0,0,False,0,False,"144 days, 4:52:16.745002",Active,M221-HANDBALL-1
0,17430.535202026367,B-17,False,317.0,0,False,CRK,False,False,False,False,False,11203.0,False,False,False,NONE,False,60 ft Cricket Pitch,B218,False,0,0,False,0,False,"529 days, 23:25:31.110663",Active,B218-CRICKET-1
0,1166.0815887451172,B-02,False,302.0,0,False,HDB,False,False,False,False,False,11201.0,False,True,False,NONE,False,Handball,B061,False,0,0,False,0,False,"138 days, 17:59:24.077670",Active,B061-HANDBALL-2
0,4178.22119140625,M-09,False,109.0,0,False,HKY,False,False,False,False,False,10026.0,False,False,False,NONE,False,Hockey,M056,False,0,0,False,0,False,"253 days, 13:15:49.965910",Active,M056-01-HOCKEY-1
0,10579.296661376951,B-06,False,306.0,0,False,SFB,True,False,True,False,False,11231.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",B077,False,0,0,False,0,False,"374 days, 23:21:22.785055",Active,B077-01-BASEBALL-1
0,59393.88458251953,X-13,False,226.0,0,False,CRK,False,False,False,False,False,10471.0,False,False,False,NONE,False,60 ft Cricket Pitch,X092,False,0,0,False,0,False,"943 days, 6:56:12.733129",Active,X092-ZN05-CRICKET-8
0,1383.4274291992188,B-02,False,302.0,0,False,HDB,False,False,False,False,False,11201.0,False,True,False,NONE,False,Handball,B021,False,0,0,False,0,False,"151 days, 17:21:20.103466",Active,B021-HANDBALL-7
0,28053.168350219727,B-06,False,306.0,0,False,SCR,False,True,False,False,False,11231.0,True,False,False,NONE,False,45-146ft W x 75-294ft L,B126,True,0,0,False,0,True,"718 days, 13:14:32.248669",Active,B126-ZN07-SOCCER-1
0,1749.424560546875,M-03,False,103.0,0,False,VLB,False,False,False,False,False,10002.0,False,False,False,NONE,False,Volleyball,M105,False,0,1,False,0,False,"176 days, 19:59:20.272476",Active,M105-VOLLEYBALL-3
0,3614.414520263672,X-04,False,204.0,0,False,BKB,False,False,False,False,False,10452.0,False,False,False,NONE,False,Full Court,X153,False,0,0,True,0,False,"246 days, 6:44:46.401147",Active,X153-02-BASKETBALL-2
0,14249.209732055664,Q-14,False,414.0,0,False,SFB,False,False,False,False,False,11691.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",Q266,False,0,0,False,0,False,"445 days, 9:18:39.161873",Active,Q266-BASEBALL-1
0,41376.82189941406,M-11,False,111.0,0,False,SFB,True,False,True,False,False,10035.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",M104,False,0,0,False,0,False,"801 days, 2:44:16.145777",Active,M104-ZN02-BASEBALL-22
0,1077.512664794922,M-08,False,108.0,0,False,BKB,False,False,False,False,False,10065.0,False,False,False,NONE,False,Half Court,M079,False,0,0,True,0,False,"132 days, 4:59:10.892610",Active,M079-BASKETBALL-6
0,1461.1368103027344,B-16,False,316.0,0,False,HDB,False,False,False,False,False,11212.0,False,False,False,NONE,False,Handball,B363,False,0,0,False,0,False,"157 days, 11:25:32.698815",Inactive,B363-HANDBALL-2
0,1347.10498046875,X-01,False,201.0,0,False,BKB,False,False,False,False,False,10454.0,False,False,False,NONE,False,Half Court,X103,False,0,0,True,0,False,"147 days, 13:38:00.049198",Active,X103-BASKETBALL-2
0,1153.9060974121094,B-15,False,315.0,0,False,HDB,False,False,False,False,False,11223.0,False,True,False,NONE,False,Handball,B244,False,0,0,False,0,False,"140 days, 6:55:07.994098",Active,B244-HANDBALL-9
0,1426.332534790039,Q-07,False,407.0,0,False,BKB,False,False,False,False,False,11355.0,False,False,False,NONE,False,Half Court,Q308,False,0,0,True,0,False,"151 days, 13:59:24.766900",Removed,Q308-BASKETBALL-2
0,1329.9605560302734,Q-05,False,405.0,0,False,HDB,False,False,False,False,False,11379.0,False,True,False,NONE,False,Handball,Q102,False,0,0,False,0,False,"148 days, 0:06:41.387623",Active,Q102-02-HANDBALL-6
0,1571.3577423095703,Q-15,False,481.0,0,False,VLB,False,False,False,False,False,11368.0,False,False,False,NONE,False,Volleyball,Q099,False,0,1,False,0,False,"168 days, 11:48:11.945498",Active,Q099-ZN19-VOLLEYBALL-7
0,3320.1360931396484,M-10,False,110.0,0,False,BKB,False,False,False,False,False,10037.0,False,False,False,NONE,False,Full Court,M186,False,0,0,True,0,False,"237 days, 17:03:26.114782",Active,M186-BASKETBALL-4
0,57455.35092163086,M-11,False,111.0,1,True,SCR,False,True,False,False,False,10035.0,False,False,False,NONE,False,147-295ft W x 295-393ft L,M104,True,0,0,False,0,True,"981 days, 2:54:06.693741",Active,M107-ZN08-SOCCER-3
0,51475.3152923584,B-15,False,315.0,0,False,MPPA,False,True,False,False,False,11229.0,False,False,False,NONE,False,45-146ft W x 75-294ft L,B051,True,0,0,False,0,True,"946 days, 0:40:12.391045",Inactive,B051-MPPA-1
0,1169.248275756836,M-09,False,109.0,0,False,HDB,False,False,False,False,False,10027.0,False,True,False,NONE,False,Handball,M077,False,0,0,False,0,False,"142 days, 5:57:08.797293",Active,M077-04-HANDBALL-2
0,20135.099349975582,Q-01,False,401.0,0,False,SFB,True,False,True,False,False,11101.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",Q104,False,0,0,False,0,False,"540 days, 2:52:31.437483",Active,Q104-BASEBALL-2
0,2844.738723754883,X-01,False,201.0,0,False,BKB,False,False,False,False,False,10454.0,False,False,False,NONE,False,Full Court,X217,False,0,0,True,0,False,"215 days, 0:46:48.059235",Active,X217-BASKETBALL-3
0,3237.244384765625,M-03,False,103.0,0,True,SFB,False,False,False,False,False,10002.0,False,False,False,NONE,False,"45-60ft base path, less than 150ft fence",M241,False,0,0,False,0,False,"210 days, 9:22:18.845986",Active,M241-BASEBALL-1
0,2891.223861694336,B-06,False,306.0,0,False,TNS,False,False,False,False,False,11217.0,False,False,False,NONE,False,Tennis,B320,False,0,0,False,0,False,"230 days, 23:04:49.023059",Inactive,B320-TENNIS-1
0,82985.66827392578,Q-03,False,403.0,0,False,BSB,True,False,True,True,False,11369.0,False,False,False,NONE,False,"90ft base path, 200+ft fence",Q373,False,0,0,False,0,False,"1135 days, 5:44:01.549723",Active,Q373-BASEBALL-1
0,1610.547393798828,B-05,False,305.0,0,False,BKB,False,False,False,False,False,11208.0,False,False,False,NONE,False,Half Court,B149B,False,0,0,False,0,False,"160 days, 19:37:05.099464",Inactive,B149B-BASKETBALL-3
0,2021.483901977539,Q-15,False,481.0,0,False,TNS,False,False,False,False,False,11368.0,False,False,False,NONE,False,Tennis,Q099,False,0,0,False,0,False,"187 days, 2:18:44.110729",Inactive,Q099-ZN04-TENNIS-1
0,686.5424041748047,B-01,False,301.0,0,False,VLB,False,False,False,False,False,11211.0,False,False,False,NONE,False,Volleyball,B025,False,0,1,False,0,False,"107 days, 3:53:02.723492",Active,B025-VOLLEYBALL-3
0,4014.98486328125,Q-12,False,412.0,0,False,BKB,False,False,False,False,False,11434.0,False,False,False,NONE,True,Full Court,Q005,False,0,0,True,0,False,"263 days, 10:28:49.157550",Active,Q005-11-BASKETBALL-3
0,41376.83055114746,M-11,False,111.0,0,False,SFB,True,False,True,False,False,10035.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",M104,False,0,0,False,0,False,"801 days, 2:44:19.818066",Active,M104-ZN02-BASEBALL-28
0,1131.2060546875,B-13,False,313.0,0,False,HDB,False,False,False,False,False,11224.0,False,True,False,NONE,False,Handball,B080,False,0,0,False,0,False,"139 days, 6:08:28.919605",Active,B080-HANDBALL-1
0,1361.9981384277344,B-15,False,315.0,1,False,HDB,False,False,False,False,False,11235.0,False,True,False,NONE,False,Handball,B109,False,0,0,False,0,False,"150 days, 15:43:12.333836",Active,B109-HANDBALL-6
0,1898.023727416992,M-12,False,112.0,0,False,VLB,False,False,False,False,False,10040.0,False,False,False,NONE,False,Volleyball,M029,False,0,1,False,0,False,"184 days, 23:15:06.105216",Active,M029-VOLLEYBALL-1
0,2736.371459960937,M-10,False,110.0,0,False,BKB,False,False,False,False,False,10037.0,False,False,False,NONE,False,Full Court,M186,False,0,0,True,0,False,"210 days, 22:49:55.096502",Active,M186-BASKETBALL-2
0,1733.4430389404297,Q-14,False,414.0,0,False,BKB,False,False,False,False,False,11691.0,False,False,False,NONE,False,Half Court,Q266,False,0,0,False,0,False,"170 days, 20:37:40.453538",Active,Q266-BASKETBALL-3
0,2810.545928955078,Q-15,False,481.0,0,False,TNS,False,False,False,False,False,11368.0,False,False,True,NONE,False,Tennis,Q099,False,0,0,False,0,False,"228 days, 5:16:19.798066",Active,Q099-ZN10-TENNIS-4
0,3474.272354125977,B-18,False,318.0,0,False,BKB,False,False,False,False,False,11236.0,False,False,False,NONE,False,Full Court,B335,False,0,0,True,0,False,"240 days, 10:52:18.765483",Active,B335-BASKETBALL-2
0,2798.313186645508,Q-07,False,407.0,0,False,BKB,False,False,False,False,False,11355.0,False,False,False,NONE,False,Full Court,Q308,False,0,0,True,0,False,"218 days, 21:14:34.730870",Active,Q308-BASKETBALL-7
0,1537.0103607177734,Q-14,False,414.0,0,False,HDB,False,False,False,False,False,11691.0,False,True,False,NONE,False,Handball,Q345,False,0,0,False,0,False,"158 days, 11:26:15.473504",Active,Q345-HANDBALL-2
0,1435.9407196044922,Q-05,False,405.0,0,False,HDB,False,False,False,False,False,11385.0,False,True,False,NONE,False,Handball,Q398,False,0,0,False,0,False,"152 days, 16:10:01.847072",Active,Q398-HANDBALL-1
0,3927.043273925781,M-04,False,104.0,0,False,BKB,False,False,False,False,False,10019.0,False,True,False,NONE,False,Full Court,M221,False,0,0,False,0,False,"261 days, 16:06:07.101642",Active,M221-BASKETBALL-2
0,79025.62910461426,Q-12,False,412.0,0,False,BSB,True,False,False,True,False,11434.0,False,False,False,NONE,False,"90ft base path, 200+ft fence",Q448,False,0,0,False,0,False,"1091 days, 18:02:54.913688",Active,Q448-BASEBALL-1
0,1634.895034790039,B-03,False,303.0,0,False,HDB,False,False,False,False,False,11206.0,False,True,False,NONE,False,Handball,B348,False,0,0,False,0,False,"162 days, 17:33:19.695285",Active,B348-HANDBALL-1
0,3179.180633544922,B-01,False,301.0,0,False,BKB,False,False,False,False,False,11222.0,False,False,False,NONE,False,Full Court,B346,False,0,0,True,0,False,"236 days, 4:18:59.125590",Active,B346-BASKETBALL-1
0,2076.2918701171875,B-17,False,317.0,0,False,BKB,False,False,False,False,False,11212.0,False,False,False,NONE,False,Half Court,B304,False,0,0,True,0,False,"182 days, 6:31:11.322160",Removed,B304-BASKETBALL-2
0,898.43994140625,B-07,False,307.0,0,False,HDB,False,False,False,False,False,11232.0,False,True,False,NONE,False,Handball,B087,False,0,0,False,0,False,"120 days, 23:56:29.162063",Active,B087-01-HANDBALL-2
0,14168.249404907228,B-03,False,303.0,0,False,SFB,True,False,True,False,False,11206.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",B217,False,0,0,False,0,False,"444 days, 1:34:57.414703",Active,B217-BASEBALL-1
0,1058.430679321289,X-09,False,209.0,0,False,HDB,False,False,False,False,False,10473.0,False,True,False,NONE,False,Handball,X151,False,0,0,False,0,False,"133 days, 12:46:10.505385",Active,X151-HANDBALL-2
0,2732.3226165771484,X-01,False,201.0,0,False,TNS,False,False,False,False,False,10454.0,False,False,True,NONE,False,Tennis,X045,False,0,1,False,0,False,"225 days, 10:19:04.058618",Active,X045-ZN03-TENNIS-1
0,23561.501373291016,B-10,False,310.0,0,False,SFB,False,False,True,False,False,11228.0,False,False,False,NONE,True,"45-60ft base path, less than 150ft fence",B028,False,0,0,False,0,False,"571 days, 14:24:15.778728",Active,B028-ZN01-BASEBALL-3
0,608.9651794433594,B-10,False,310.0,0,False,BOC,False,False,False,False,True,11228.0,False,False,False,NONE,False,Bocce,B060,False,0,0,False,0,False,"140 days, 13:44:59.357944",Active,B060-BOCCE-2
0,1348.9589233398438,B-03,False,303.0,0,False,BKB,False,False,False,False,False,11216.0,False,False,False,NONE,False,Half Court,B088,False,0,0,True,0,False,"148 days, 2:42:37.599128",Active,B088-02-BASKETBALL-1
0,3672.6264038085938,M-03,False,103.0,0,False,BKB,False,False,False,False,False,10002.0,False,False,False,NONE,False,Full Court,M105,False,0,1,True,0,False,"248 days, 19:30:22.814508",Active,M105-02-BASKETBALL-2
0,584.1724853515625,Q-03,False,403.0,0,False,VLB,False,False,False,False,False,11368.0,False,False,False,NONE,False,,Q410,False,0,0,False,0,False,"97 days, 16:21:52.684799",Inactive,Q410-VOLLEYBALL-1
0,1248.9927825927734,X-01,False,201.0,0,False,HDB,False,False,False,False,False,10455.0,False,True,False,NONE,False,Handball,X045,False,0,0,False,0,False,"143 days, 11:10:41.713909",Active,X045-01-HANDBALL-2
0,10448.16000366211,Q-02,False,402.0,0,False,TRK,False,False,False,False,False,11377.0,False,False,False,NONE,False,Jogging Path,Q031,False,0,0,False,0,False,"1222 days, 20:13:24.575199",Active,Q031-TRACK-1
0,1250.8033752441406,Q-09,False,409.0,0,False,HDB,False,False,False,False,False,11416.0,False,True,False,NONE,False,Handball,Q128,False,0,0,False,0,False,"146 days, 6:10:04.191943",Active,Q128-HANDBALL-3
0,17421.88037109375,M-11,False,111.0,0,False,SFB,True,False,True,False,False,10029.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",M047,False,0,0,False,0,False,"489 days, 12:12:11.519108",Active,M047-BASEBALL-1
0,4214.685348510742,B-10,False,310.0,0,False,BKB,False,False,False,False,False,11228.0,False,False,False,NONE,False,Full Court,B060,False,0,0,True,0,False,"269 days, 23:46:24.422629",Active,B060-01-BASKETBALL-1
0,1141.224578857422,Q-07,False,407.0,0,False,HDB,False,False,False,False,False,11365.0,False,True,False,NONE,False,Handball,Q024,False,0,0,False,0,False,"138 days, 13:07:07.298098",Active,Q024-03-HANDBALL-3
0,1114.667739868164,B-13,False,313.0,0,False,HDB,False,False,False,False,False,11224.0,False,True,False,NONE,False,Handball,B080,False,0,0,False,0,False,"137 days, 13:33:37.625810",Active,B080-HANDBALL-11
0,2793.276611328125,M-14,False,109.0,0,False,TNS,False,False,False,False,False,10024.0,False,False,True,NONE,False,Tennis,M071,False,0,0,False,0,False,"227 days, 8:11:23.328403",Active,M071-ZN17-TENNIS-1
0,1181.1471252441406,X-04,False,204.0,0,False,HDB,False,False,False,False,False,10457.0,False,True,False,NONE,False,Handball,X008,False,0,0,False,0,False,"141 days, 18:02:39.072607",Active,X008-01-HANDBALL-2
0,24257.85887145996,B-10,False,310.0,0,False,FTB,False,False,False,False,False,11228.0,False,False,False,NONE,False,45-146ft W x 75-294ft L,B028,False,0,0,False,0,False,"705 days, 21:27:41.450585",Inactive,B028-ZN02-FOOTBALL-2
0,9940.980026245115,Q-12,False,412.0,0,False,BSB,False,False,False,False,False,11433.0,False,False,False,NONE,False,"90ft base path, 200+ft fence",Q121,False,0,0,False,0,False,"374 days, 22:28:35.421131",Inactive,Q121-BASEBALL-2
0,2747.304718017578,Q-05,False,405.0,0,False,TNS,False,False,False,False,False,11379.0,False,False,True,NONE,False,Tennis,Q102,False,0,0,False,0,False,"226 days, 4:10:28.026338",Active,Q102-02-TENNIS-2
